Date,Close,MIN.YEAR,Year,New.Year,Min,Min.Date,Max,Max.Date,New.Year
9/5/23,485.480011,1/3/23,,,,,,,
9/6/23,470.609985,1/3/23,,,,,,,
9/7/23,462.410004,1/3/23,,,,,,,
9/8/23,455.720001,1/3/23,,,,,,,
9/11/23,451.779999,1/3/23,,,,,,,
9/12/23,448.700012,1/3/23,,,,,,,
9/13/23,454.850006,1/3/23,,,,,,,
9/14/23,455.809998,1/3/23,,,,,,,
9/15/23,439,1/3/23,,,,,,,
9/18/23,439.660004,1/3/23,,,,,,,
9/19/23,435.200012,1/3/23,,,,,,,
9/20/23,422.390015,1/3/23,,,,,,,
9/21/23,410.170013,1/3/23,,,,,,,
9/22/23,416.100006,1/3/23,,,,,,,
9/25/23,422.220001,1/3/23,,,,,,,
9/26/23,419.109985,1/3/23,,,,,,,
9/27/23,424.679993,1/3/23,,,,,,,
9/28/23,430.890015,1/3/23,,,,,,,
9/29/23,434.98999,1/3/23,,,,,,,
10/2/23,447.820007,1/3/23,,,,,,,
10/3/23,435.170013,1/3/23,,,,,,,
10/4/23,440.410004,1/3/23,,,,,,,
10/5/23,446.880005,1/3/23,,,,,,,
10/6/23,457.619995,1/3/23,,,,,,,
10/9/23,452.730011,1/3/23,,,,,,,
10/10/23,457.980011,1/3/23,,,,,,,
10/11/23,468.059998,1/3/23,,,,,,,
10/12/23,469.450012,1/3/23,,,,,,,
10/13/23,454.609985,1/3/23,,,,,,,
10/16/23,460.950012,1/3/23,,,,,,,
10/17/23,439.380005,1/3/23,,,,,,,
10/18/23,421.959991,1/3/23,,,,,,,
10/19/23,421.01001,1/3/23,,,,,,,
10/20/23,413.869995,1/3/23,,,,,,,
10/23/23,429.75,1/3/23,,,,,,,
10/24/23,436.630005,1/3/23,,,,,,,
10/25/23,417.790009,1/3/23,,,,,,,
10/26/23,403.26001,1/3/23,,,,,,,
10/27/23,405,1/3/23,,,,,,,
10/30/23,411.609985,1/3/23,,,,,,,
10/31/23,407.799988,1/3/23,,,,,,,
11/1/23,423.25,1/3/23,,,,,,,
11/2/23,435.059998,1/3/23,,,,,,,
11/3/23,450.049988,1/3/23,,,,,,,
11/6/23,457.51001,1/3/23,,,,,,,
11/7/23,459.549988,1/3/23,,,,,,,
11/8/23,465.73999,1/3/23,,,,,,,
11/9/23,469.5,1/3/23,,,,,,,
11/10/23,483.350006,1/3/23,,,,,,,
11/13/23,486.200012,1/3/23,,,,,,,
11/14/23,496.559998,1/3/23,,,,,,,
11/15/23,488.880005,1/3/23,,,,,,,
11/16/23,494.799988,1/3/23,,,,,,,
11/17/23,492.980011,1/3/23,,,,,,,
11/20/23,504.089996,1/3/23,,,,,,,
11/21/23,499.440002,1/3/23,,,,,,,
11/22/23,487.160004,1/3/23,,,,,,,
11/24/23,477.76001,1/3/23,,,,,,,
11/27/23,482.420013,1/3/23,,,,,,,
11/28/23,478.209991,1/3/23,,,,,,,
11/29/23,481.399994,1/3/23,,,,,,,
11/30/23,467.700012,1/3/23,,,,,,,
12/1/23,467.649994,1/3/23,,,,,,,
12/4/23,455.100006,1/3/23,,,,,,,
12/5/23,465.660004,1/3/23,,,,,,,
12/6/23,455.029999,1/3/23,,,,,,,
12/7/23,465.959991,1/3/23,,,,,,,
12/8/23,475.059998,1/3/23,,,,,,,
12/11/23,466.269989,1/3/23,,,,,,,
12/12/23,476.570007,1/3/23,,,,,,,
12/13/23,480.880005,1/3/23,,,,,,,
12/14/23,483.5,1/3/23,,,,,,,
12/15/23,488.899994,1/3/23,,,,,,,
12/18/23,500.769989,1/3/23,,,,,,,
12/19/23,496.040009,1/3/23,,,,,,,
12/20/23,481.109985,1/3/23,,,,,,,
12/21/23,489.899994,1/3/23,,,,,,,
12/22/23,488.299988,1/3/23,,,,,,,
12/26/23,492.790009,1/3/23,,,,,,,
12/27/23,494.170013,1/3/23,,,,,,,
12/28/23,495.220001,1/3/23,,,,,,,
12/29/23,495.220001,1/3/23,,,,,,,
1/2/24,481.679993,1/2/24,,,,,,,
1/3/24,475.690002,1/2/24,,,,,,,
1/4/24,479.980011,1/2/24,,,,,,,
1/5/24,490.970001,1/2/24,,,,,,,
1/8/24,522.530029,1/2/24,,,,,,,
1/9/24,531.400024,1/2/24,,,,,,,
1/10/24,543.5,1/2/24,,,,,,,
1/11/24,548.219971,1/2/24,,,,,,,
1/12/24,547.099976,1/2/24,,,,,,,
1/16/24,563.820007,1/2/24,,,,,,,
1/17/24,560.530029,1/2/24,,,,,,,
1/18/24,571.070007,1/2/24,,,,,,,
1/19/24,594.909973,1/2/24,,,,,,,
1/22/24,596.539978,1/2/24,,,,,,,
1/23/24,598.72998,1/2/24,,,,,,,
1/24/24,613.619995,1/2/24,,,,,,,
1/25/24,616.169983,1/2/24,,,,,,,
1/26/24,610.309998,1/2/24,,,,,,,
1/29/24,624.650024,1/2/24,,,,,,,
1/30/24,627.73999,1/2/24,,,,,,,
1/31/24,615.27002,1/2/24,,,,,,,
2/1/24,630.27002,1/2/24,,,,,,,
2/2/24,661.599976,1/2/24,,,,,,,
2/5/24,693.320007,1/2/24,,,,,,,
2/6/24,682.22998,1/2/24,,,,,,,
2/7/24,700.98999,1/2/24,,,,,,,
2/8/24,696.409973,1/2/24,,,,,,,
2/9/24,721.330017,1/2/24,,,,,,,
2/12/24,722.47998,1/2/24,,,,,,,
2/13/24,721.280029,1/2/24,,,,,,,
2/14/24,739,1/2/24,,,,,,,
2/15/24,726.580017,1/2/24,,,,,,,
2/16/24,726.130005,1/2/24,,,,,,,
2/20/24,694.52002,1/2/24,,,,,,,
2/21/24,674.719971,1/2/24,,,,,,,
2/22/24,785.380005,1/2/24,,,,,,,
2/23/24,788.169983,1/2/24,,,,,,,
2/26/24,790.919983,1/2/24,,,,,,,
2/27/24,787.01001,1/2/24,,,,,,,
2/28/24,776.630005,1/2/24,,,,,,,
2/29/24,791.119995,1/2/24,,,,,,,
3/1/24,822.789978,1/2/24,,,,,,,
3/4/24,852.369995,1/2/24,,,,,,,
3/5/24,859.640015,1/2/24,,,,,,,
3/6/24,887,1/2/24,,,,,,,
3/7/24,926.690002,1/2/24,,,,,,,
3/8/24,875.280029,1/2/24,,,,,,,
3/11/24,857.73999,1/2/24,,,,,,,
3/12/24,919.130005,1/2/24,,,,,,,
3/13/24,908.880005,1/2/24,,,,,,,
3/14/24,879.440002,1/2/24,,,,,,,
3/15/24,878.369995,1/2/24,,,,,,,
3/18/24,884.549988,1/2/24,,,,,,,
3/19/24,893.97998,1/2/24,,,,,,,
3/20/24,903.719971,1/2/24,,,,,,,
3/21/24,914.349976,1/2/24,,,,,,,
3/22/24,942.890015,1/2/24,,,,,,,
3/25/24,950.02002,1/2/24,,,,,,,
3/26/24,925.609985,1/2/24,,,,,,,
3/27/24,902.5,1/2/24,,,,,,,
3/28/24,903.559998,1/2/24,,,,,,,
4/1/24,903.630005,1/2/24,,,,,,,
4/2/24,894.52002,1/2/24,,,,,,,
4/3/24,889.640015,1/2/24,,,,,,,
4/4/24,859.049988,1/2/24,,,,,,,
4/5/24,880.080017,1/2/24,,,,,,,
4/8/24,871.330017,1/2/24,,,,,,,
4/9/24,853.539978,1/2/24,,,,,,,
4/10/24,870.390015,1/2/24,,,,,,,
4/11/24,906.159973,1/2/24,,,,,,,
4/12/24,881.859985,1/2/24,,,,,,,
4/15/24,860.01001,1/2/24,,,,,,,
4/16/24,874.150024,1/2/24,,,,,,,
4/17/24,840.349976,1/2/24,,,,,,,
4/18/24,846.710022,1/2/24,,,,,,,
4/19/24,762,1/2/24,,,,,,,
4/22/24,795.179993,1/2/24,,,,,,,
4/23/24,824.22998,1/2/24,,,,,,,
4/24/24,796.77002,1/2/24,,,,,,,
4/25/24,826.320007,1/2/24,,,,,,,
4/26/24,877.349976,1/2/24,,,,,,,
4/29/24,877.570007,1/2/24,,,,,,,
4/30/24,864.02002,1/2/24,,,,,,,
5/1/24,830.409973,1/2/24,,,,,,,
5/2/24,858.169983,1/2/24,,,,,,,
5/3/24,887.890015,1/2/24,,,,,,,
5/6/24,921.400024,1/2/24,,,,,,,
5/7/24,905.539978,1/2/24,,,,,,,
5/8/24,904.119995,1/2/24,,,,,,,
5/9/24,887.469971,1/2/24,,,,,,,
5/10/24,898.780029,1/2/24,,,,,,,
5/13/24,903.98999,1/2/24,,,,,,,
5/14/24,913.559998,1/2/24,,,,,,,
5/15/24,946.299988,1/2/24,,,,,,,
5/16/24,943.590027,1/2/24,,,,,,,
5/17/24,924.789978,1/2/24,,,,,,,
5/20/24,947.799988,1/2/24,,,,,,,
5/21/24,953.859985,1/2/24,,,,,,,
5/22/24,949.5,1/2/24,,,,,,,
5/23/24,1037.98999,1/2/24,,,,,,,
5/24/24,1064.689941,1/2/24,,,,,,,
5/28/24,1139.01001,1/2/24,,,,,,,
5/29/24,1148.25,1/2/24,,,,,,,
5/30/24,1105,1/2/24,,,,,,,
5/31/24,1096.329956,1/2/24,,,,,,,
6/3/24,1150,1/2/24,,,,,,,
6/4/24,1164.369995,1/2/24,,,,,,,
6/5/24,1224.400024,1/2/24,,,,,,,
6/6/24,1209.97998,1/2/24,,,,,,,
